buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.37078,0.107383,0.016065,4.824306,0,0.693147,2.658159,1.94591,4.26268,4.093678,4.204693
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,3.970292,0,0,0,0,0,0,3.637586,3.445852,1.94591
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.693147,3.970292,0,0.693147,1.93297,0.693147,3.663562,3.477232,2.079442
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.526093,0,3.970292,0,0.693147,0,0.693147,3.401197,3.144152,2.197225
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.651437,0.572519,0.044452,2.484907,0,1.098612,4.865378,0.916291,3.688879,3.507657,2.197225
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.043963,0.043963,4.49981,0,1.098612,3.659193,2.079442,3.433987,3.178054,2.302585
clean,clean,clean,clean,1.098612,1.098612,1.609438,1.071001,0.00436,0.00436,5.841368,0,1.609438,3.088767,2.251292,3.465736,3.218876,2.995732
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.112673,0,4.70048,0,1.098612,0.076961,1.791759,3.496508,3.258097,1.94591
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.675816,0.04974,0,5.422745,0,1.386294,0.039221,2.351375,3.526361,3.295837,3.135494
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.521194,0.635439,0.036701,3.998201,0,1.386294,2.976549,1.704748,3.555348,3.332205,2.397895
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.106295,0,4.682131,0,1.098612,0.165514,2.302585,3.583519,3.366606,2.484907
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.180488,0.010929,4.521789,0,1.098612,0.587787,1.386294,3.713572,3.526066,2.302585
clean,clean,clean,clean,0.693147,1.098612,1.94591,1.276111,0.584253,0,3.091042,0,1.386294,4.004055,0.512824,3.73767,3.555062,2.772589
clean,clean,clean,clean,1.386294,1.386294,1.609438,1.098612,0.00569,0.00569,5.171903,0,1.386294,1.319086,2.014903,3.610918,3.394508,3.610918
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.925024,0.008396,0.008396,5.291645,0,1.386294,0.615186,2.233235,3.637586,3.425565,3.688879
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.140857,0.008368,4.787492,0,1.098612,0.067659,2.564949,3.663562,3.457578,2.70805
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.377039,0.467317,6.327937,0,0.693147,5.473908,0.693147,3.7612,3.57403,2.397895
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.016261,0.016261,5.214936,0,0.693147,3.334345,1.609438,0.693147,0.463734,0
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.040822,0,3.218876,0,0.693147,2.580974,1.386294,3.78419,3.594294,2.484907
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.651437,0.008584,0.008584,5.164786,0,1.098612,3.784644,1.704748,1.098612,0.943906,0.693147
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.019725,0.007937,5.529429,0,0.693147,3.736955,2.197225,4.276666,4.045679,4.219508
buggy,buggy,buggy,buggy,1.098612,2.944439,3.637586,1.713106,0.029448,0.024438,5.098524,0,1.386294,3.941388,0.500775,4.290459,4.056989,4.304065
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.009217,0.009217,4.691348,0,1.098612,3.137666,1.791759,3.806662,3.584074,2.564949
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.002172,0.002172,6.133398,0,1.609438,3.262701,2.890372,3.828641,3.611458,2.833213
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.002103,0.002103,6.165418,0,1.386294,3.262701,2.302585,3.850148,3.638112,2.197225
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.002172,0.002172,6.133398,0,1.609438,0.00995,2.944439,3.871201,3.664074,2.890372
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.002103,0.002103,6.165418,0,1.386294,0.00995,2.397895,3.89182,3.689379,2.302585
clean,clean,clean,clean,1.386294,1.386294,1.609438,0.979923,0.197703,0.29151,5.56739,0,1.609438,0.086178,2.140066,3.912023,3.713816,3.73767
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.113329,0,3.258097,0,0.693147,2.895359,1.609438,3.931826,3.737908,2.70805
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.101783,0,3.367296,0,0.693147,0,1.791759,3.951244,3.7612,2.772589
